address,airdrop_dog,addr_type,funded_txo_count,receive_count
bc1prlgqt7luj8letsmhrns7s7s3emkqmyawc9cx9v0f48s0ys053zgqvzqr4h,889806.0,p2tr,15,1
bc1prljuuk2dxn3gpqm85n0shzq5svhe5z2fezma4uqn58kahlxpe55sqcpzrt,889806.0,p2tr,4,1
bc1prm73sj3d2hx25wffxqk3mz8y232lfrydqppuycwecdj96u643lvqa2vwex,889806.0,p2tr,23,1
bc1prmjd07r57gpdu6hs0u0cdxwq2xuztugv299hat42hg5aw9832c8qmpfdwu,889806.0,p2tr,9,1
bc1prmu99yfjgj8z8ujx4wrkflf8djhzu4h2hsftla94szr4plt3ffxs6628j9,889806.0,p2tr,11,1
bc1prnhcdevg8q6u90t3q04jmw0mtcq0u62hzln0jfcymfefg5ac4lpsassd6v,889806.0,p2tr,6,1
bc1prnhegt39wlephthy0l680f5lassk9d767yexgm3535f8q2g2fhjqhwf2wm,889806.0,p2tr,5,1
bc1prnveexm0rpd9d8x2rfkpvtq2fl65s5h58mqdwk3s89650ycz76ls26t2md,889806.0,p2tr,12,1
bc1prpctnlz8sf9hexf2nu6ek2ftavu8yxqd438ftgc64hd206qrf93qj0rzg2,889806.0,p2tr,30,1
bc1prpuyq5dc6mvj4zvzumy88cj98p8tm334g738jpc7rtpc2azxpy3swe89a9,889806.0,p2tr,9,1
bc1prpvggl6xja6w7m6gxarl07jq06dskuzqxdlvtne2xh8v69r92keszc3f8r,889806.0,p2tr,19,1
bc1prpz3l33ynkdslevmxgtmprwe249tuvqkqfkvjgs6vse9q2523ejsu2tldn,889806.0,p2tr,14,1
bc1prq06qpzp07wqskgws63h6ck6mzfumyppwrn82kvn94s4g66t8vaqjuyslx,889806.0,p2tr,24,1
bc1prqdgm23v34yf6hxzr7clrqsq3e58sp67p5h5alvtz8mz74tdr0tsxj8cyc,889806.0,p2tr,18,1
bc1prqdr6el7gmltyuekfhaahnpjk47kstquqmgugeaec5zz3zyehk0s0gdzgg,889806.0,p2tr,12,1
bc1prqg4g3ttzs7r9k7fm9cj4vugun5fp40t4e0wu8kzdzymvy9ruk3sq28usz,889806.0,p2tr,8,1
bc1prqjwtlv42zglrk9hvzc5hf2ep0hw4em98uk4gtx5465fmy9s7wvqlmmges,889806.0,p2tr,13,1
bc1prqledwdn7lagvxz8vjhezcd3w5q0qstl3zjsuan0j4z3k40cwzqqx8xxkw,889806.0,p2tr,35,1
bc1prqp9jz2923wz2pkfgwzhvsk255n7cqz5g7khjt6mry558s40p7ysq4kl0g,889806.0,p2tr,4,1
bc1prqsmeae9zv2etc72xrm8rjzamq9w2wwyuzynnevueeqg62qeqmkqmmlsjw,889806.0,p2tr,17,1
bc1prqu7pyetqqphdsnmspqvxzze2tvnt4vx99j5h74uv3nd0kxw5nqqrkdwgw,889806.0,p2tr,14,1
bc1prqzczplurjtyw7p0ykaplxd6tc3xrsyku0fsxzc8uylzye9kck7sda26te,889806.0,p2tr,13,1
bc1prqzxwn2l4q9v6f9d70fclnj85fgqcc9d79n2t46ldn97cadk4e6sv5jje7,889806.0,p2tr,11,1
bc1prrcqynzym0yt2uerraed50nak0cw62a7dg5fdukyhugevjprxdzs8gyfpc,889806.0,p2tr,9,1
bc1prrmm94q7r32deyqycpajuzz66e6ndsjf7rqhhuwrc3mxzrjxpfnq8pxqx2,889806.0,p2tr,6,1
bc1prrtk0azxfspxeda8qy2l2fqfl43my8gkslqzh26wyvf35hraz7psmvj6fj,889806.0,p2tr,15,1
bc1prrvh4zddepwt640thj6uk3zc926k6h07tclv7dugf7rr3sfrqydqxcz208,889806.0,p2tr,12,1
bc1prs7696agaanc6sue8vrjvt9d6ja7d6yh4xwjdv4y0nhxwhgtvjkqg0w0j0,889806.0,p2tr,19,1
bc1prsattg4jhwjfqszas6ewudsufl4aqskxda7tjeewyat2zcee3wjq0jadxv,889806.0,p2tr,13,1
bc1prswekz0s929y3m22exn8dz4s9v3ttdcu69tk5u4f0azqf64dvh2qq0atpw,889806.0,p2tr,4,1
bc1prsz3fagptxsrgzrlzac3tr9pfwlwn98r7pn27mquuplnuwpt674qg6cvad,889806.0,p2tr,28,1
bc1prt3l9heyqdusk4tcan864m7lujt7qv48mlanemnydn9069ag9ttqenu3dq,889806.0,p2tr,9,1
bc1prt4vzj3qe2xcsq4j3ppdhmxvgdw5qww63a4g0fj4jgrkdeee9t5qqfq39x,889806.0,p2tr,20,1
bc1prt666tl3h6amdrfqd93w45muesqhzp9qw5h8axytvrp66902hk4skxk7gd,889806.0,p2tr,9,1
bc1prtta47vpx04m839xt7umzewwretjk294nafypatmprljxh35p0qqh4e9sd,889806.0,p2tr,23,1
bc1prtxu953hx4wq27hqt5jhxuvmmky0hqejp3fnz0caky9lzl0a4wzqsx988c,889806.0,p2tr,10,1
bc1prtzu5dtkxfgv0jak8rn56ce5350dn7q9qumagplq7706m3tldzgs0sneae,889806.0,p2tr,8,1
bc1prughc8arh0x803zw6axgw6d4ygshq47lfc99ulj7ml4qvlctwe4q34w7tu,889806.0,p2tr,16,1
bc1prulx6dyyqhgg6vpq8nghq7wfq8sduj8280lwe9gkvujgsa3k7zushptp2z,889806.0,p2tr,24,1
bc1prumrsu25l6vy20662hdvmfeq4y5g6jp38sdprmpswd8nevfawkfswed8ey,889806.0,p2tr,5,1
bc1prut7tnedh954jc4ut7h78dwq5lhwwrrmk47z7uecgk29n5devxsq9r294k,889806.0,p2tr,9,1
bc1prv4pu87qc233vamt5zfvrpwp0xq8dejr4vlg2vc679nhvrf4lasqsuvv6a,889806.0,p2tr,12,1
bc1prv7cq9g4gdn8f92sf5urg4uvt2k83wp8t77d9fuyqrssql777wuszt3ahg,889806.0,p2tr,35,1
bc1prvpx0fwu5zppnfk4ysgkfzagl996znyr5v0rjejpfq3p4jljzp4slcrvfg,889806.0,p2tr,25,1
bc1prvuacgvvgyukulya03s9w78gy40enr4z5qv6cgfr0y0eyh3n88zsutk8wp,889806.0,p2tr,61,1
bc1prw8257wkh7pzvy8tevj88y93nez0kxxcfyxy228x6cuqcztwakjq4jly8e,889806.0,p2tr,18,1
bc1prwe2539gsxnthrplv3af5nz8kelnhrhssx4rkcwgwg4ecfp90ypqdrns96,889806.0,p2tr,10,1
bc1prwf7z7pcxrqtlnadmhuphnn7h0vz7uvw0eznpaws00h7vtz0r4uqdwz2a8,889806.0,p2tr,27,1
bc1prwsk0cugafq7q0ye6ceh24nprkhmwym9rdkpvywdgs3vd9qywpaq40mlhf,889806.0,p2tr,9,1
bc1prx80jewqasc4xv0j5lc020t06dsx83sfw5ca7akqrmrf6s3duetqyx8vdr,889806.0,p2tr,4,1
bc1prxdweedv45p6pu4w540xhkkr4qdk5lg83p56ph8g9j4mjxecp3gqnqke40,889806.0,p2tr,13,1
bc1prxrtglqlmjxpaaa8fjzv34xg4ncqawq4ftmfyq4wjvcg6slf5u8s29r59l,889806.0,p2tr,12,1
bc1prxu48a4e9jw0ck3l57cm9n0pz2suycqhxq5ujz6cv7625w33x2fsjy6h09,889806.0,p2tr,12,1
bc1pry50yu2m9zpazaguxwqzwgdeqzhkwry65exzcedn0qavrey59yxq35tmw7,889806.0,p2tr,18,1
bc1prycr90whlzzeuspc7jtv24e9n0ztk2dzn027rrt5h6gvs3sdlfpqmcqx69,889806.0,p2tr,121,1
bc1p0jp3mzu2r9sgee4738mykaqe8j3mdk0mc3q2rf79zely4xeyzadqpfc682,889806.0,p2tr,12,1
bc1p0jqlpq8csdl2vaj27cqmnrzw3zwwsqvqkx2wnj9j8xvktfw38euqhq94jd,889806.0,p2tr,18,1
bc1p0k378q9yuuqad7j0npngcpdh6774f9gdsvjpxxe9398e2euc9agsqg8pe7,889806.0,p2tr,15,1
bc1p0k3d8vdnvcza9zu0l36x40s5ruwggx22wagtse7sd0u34gvu6kqs7rd8v5,889806.0,p2tr,11,1
bc1p0kktjsatuj2d32pw8yqw6rnvhmnyafsvuxakq60f3hsa0ytve4ush6e7u8,889806.0,p2tr,15,1
bc1p0krgcamyg7ngqj7zwsv3jqtyvd7t54dzqptk2wfj4erqjvgrl4ts5ttx4g,889806.0,p2tr,22,1
bc1p0ktc788lm2ncyfvyp2tttpux6adj4xfz57gt0arvukhgaej75jwq4mun7r,889806.0,p2tr,16,1
bc1p0kz54g33gaj8qtuzmsn0duga0j9dcayps0trxywnfztd44surgnsaaslrj,889806.0,p2tr,4,1
bc1p0l3q4ajqrlwcms8vkwhns4dx4a3lkezcyz7n5hx30e4j96k0tm5shh7r39,889806.0,p2tr,17,1
bc1p0l3yx8j94cf797jhy49ghyxxthvcpcgm66l7p7m2x9htwdmrx47sjpk976,889806.0,p2tr,48,1
bc1p0lfsx4sg7fs5lfmuap0cvml7yev2n7rzkvcu0lyqeg02xldwhc4q7t825m,889806.0,p2tr,18,1
bc1p0ljn8850p2xrt9nufvqqplc7stwgpvhyjlrjzw8sa2k0au845stqsyndg3,889806.0,p2tr,16,1
bc1p0ljsr9sdv6qf4h03zfzyy0yl34ggvcfrxj8mej2wgu3qxnzve0lsmy37ad,889806.0,p2tr,14,1
bc1p0lvk5sly5583tl547wwr482terudkaln9kk8z2a72qkj4z773gwqv6zvs7,889806.0,p2tr,75,1
bc1p0lzjjgdwrsngk6ccqwld6mck4qzxw9ntxg7g0xlwz7q24nj7884sxuqw5v,889806.0,p2tr,19,1
bc1p0m47rapkwktxaxpn4lssapjp368929k4qlx7qf9xmlev4jr4jsmslew2da,889806.0,p2tr,16,1
bc1p0mna9ker0xmf6t9shepcfjm77vc2d24ua3y4q23w8rdqs0zn3ugqmx9ea8,889806.0,p2tr,11,1
bc1p0mpss9hxhlplp699kewdndtyg4ls4dw9pe45llzhwm42zs0shz9su65cs2,889806.0,p2tr,19,1
bc1p0mqan0cgpynhk790pc74yg5qcyk84kuqvu04fpkte0uz4vl9px7qza23xq,889806.0,p2tr,21,1
bc1p0mtzdur4gyycgtvalp7r648dmu5vs6ea0yp5ue4ar8s7h040t4uqjx2gdq,889806.0,p2tr,10,1
bc1p0n3hj9e99nf3zfy0wm2ngxdglvxzqewm2ut73eykwp2yp64vx9ksz0j76a,889806.0,p2tr,10,1
bc1p0nazq9w4aemqj7es7ztk3hx6f9j69353r43zz7uc5yp5ejmctgnqnvr9fk,889806.0,p2tr,27,1
bc1p0nhr43wh45s9hv9tgmkfjnapsh97zva38c6tneek3lkxy68f5husvl33kt,889806.0,p2tr,8,1
bc1p0nm4ewvtv9sh5jdmsqvqn8s4rspxqnzdcmccz4vjct9z4erz9qtqc7andr,889806.0,p2tr,9,1
bc1p0nr5fwjfudefrezu6cffnwfatkffm6tz0mgczq3mnkfwqnr5kxzs677gal,889806.0,p2tr,8,1
bc1p0ny8lwvvqv4tq5qr9v2gr0uq43lr6dsc9m3aseq3eautcp2ltr7q7rhk2r,889806.0,p2tr,9,1
bc1p0p0ujq9fst5pj3l0gtrujfwq0v3tys0z3wzwu7wnjtptjh36vntqth4jn8,889806.0,p2tr,9,1
bc1p0p38udp9u726e0yr039h2tvdsun563uxwl9h3vnyx5v5ctde4cqqty62qv,889806.0,p2tr,19,1
bc1p0p98wcwylvcjq5j7juggexfkcuag3w49f7ux2md0qgclz208jggsyenkz6,889806.0,p2tr,12,1
bc1p0pkm0sra87yz692dtmz6t6u8ehdx6npnzfr6audvzvayghvv69rsa6v7g2,889806.0,p2tr,35,1
bc1p0pmzq2f7kumyy56av9u8efgp3wdkq3tjsd8nfu99kgqa7vrqza2sfjwn5j,889806.0,p2tr,7,1
bc1p0pp57au56ctjfz7pztfhcw8gh72eqt5lrauv2s2xadfcn2fl3vmsyjr9an,889806.0,p2tr,38,1
bc1p0pu65ac8jm70hf2pg2w3telee40skl8cnwwdm0cc8x9u5hm8ukds7w6aun,889806.0,p2tr,10,1
bc1p0pwe9pkzc07lj25hg6x273lfduhh9yy0c20qkjaccc2qtnldthlqveqkz3,889806.0,p2tr,21,1
bc1p0pycf0tmmkr9zd46m5c748xzcvt0nn46g49lywyync3nttfyr0qs0fepe2,889806.0,p2tr,26,1
bc1p0q75lravgsa4z8gz5shljd065dqkk9tm7z6hzn2x5qfhakxdrr4qyat8l8,889806.0,p2tr,7,1
bc1p0qvc2c3r6s7n6uqt2s975y385k9e5euum2k8vf7v9kanjnaqrdwstexhxn,889806.0,p2tr,9,1
bc1p0qwfdsc8pvvq7y7zvvwhvmxjqtd4m7kwxg6pfrqgzrvmuptxv3fs6qk656,889806.0,p2tr,11,1
bc1p0qzne940y4wgqh8ujk4f0jtxj6an3w8fqsmfenyr876f6wfwutzqc6h6js,889806.0,p2tr,16,1
bc1p0r6dwrd5u7skmy9xtcqkcg4gs0l6jrjjwgsf63fr0rk9lyp4jn8stc96qk,889806.0,p2tr,12,1
bc1p0r8l2sxa6lktf5jzdzjdns2szwep2v0dp9ndzfp30dpen87sv8jqye86la,889806.0,p2tr,10,1
bc1p0r9qxhsz9qekvypu0pj7vc2nsthrl39n2jjc3gkf2y3nczzntqxqn6f6ef,889806.0,p2tr,4,1
bc1p0ra8y6p2fdx6vdfs26tq33423qg2z2hxcqt6cj94mwy5shqyc9ys3mal87,889806.0,p2tr,75,1
bc1p0rfx9ruyur5scrvs0jvexw3d6v3gkz6lpyggkqhahtaqy9wfv22sfy22zl,889806.0,p2tr,136,1
bc1p0rg9l9p85q5lr8sfzl6n6ecs8n4dd65h4c870cxedvr0qkv3rggq72xvu2,889806.0,p2tr,15,1
bc1p0rgda6am509ulc7u8wn4jrvqpn87fdh98x5v6cv4gc6cmffcxk0s2ex33h,889806.0,p2tr,13,1
bc1p0rp206mf7rgzjarqdkf9j5p2guqa2e9w94tlfrm9nx3vws84tz5qpqkpjq,889806.0,p2tr,29,1
bc1p0rqdqdtqfu9j7dhwj6jlzxgajpluzq26u0vx0d7kk2dupedqjxsq7gtfyq,889806.0,p2tr,49,1
bc1p0rswlfsrcp253u4ejpp3zqmtrlfxx3gsluzjayt2sazkzt42aj3sc9585m,889806.0,p2tr,20,1
bc1p0rzqs47ndc6f70gn3z9t9qfdelucluhugt7jgd8wvwt93f4ae0wq5yphle,889806.0,p2tr,23,1
bc1p0rzz4k23sf08qt2f4ngz8ywuh70su8g98pdurtspk4h9fnp42alq4mt238,889806.0,p2tr,8,1
bc1p0s5sjnjzx54ke7vcdyjn0086pce7szjsgn2l25ey3m3rw6r0wglszkt87z,889806.0,p2tr,16,1
bc1p0sq8fffzxyy2a4alx2epe762ry7dfg06hvt3jg2d7aysxnw94t5qy29wfk,889806.0,p2tr,17,1
bc1p0ssfexgt35eg8xz4km80036c6fp7mdnw8vhefvkqls0fcmcf83uq4kwn7y,889806.0,p2tr,23,1
bc1p0st2x3xggf3pqwgj462l2and6eqjfvvsezxtkt7rgzg3j3wk9ncs3fpua4,889806.0,p2tr,6,1
bc1p0t3v9q3f52mynaxykya76yf2mp7gepu2e235svh78ds43s34zqysq867n5,889806.0,p2tr,16,1
bc1p0t4whaypn25e9n0vksmemukl37f25jhdwmx6mw4q7t0gp60n79xsjlsxu7,889806.0,p2tr,42,1
bc1p0t5c340n6lj3k7wagsun99edlk8uxvrzspkfuqnnh7npavg9egwsmenh0m,889806.0,p2tr,8,1
bc1p0te3fpue6fdfq4znaxjg6nyldd6p5spp54xtcz7m07cqz9v5vn5qr8mk5x,889806.0,p2tr,9,1
bc1p0trzqxs0f9dk86lkvyt3hhujvy789fcy3az3arv5clk9ee5t6fdqmvfj6h,889806.0,p2tr,5,1
bc1p0ua57mqe9y2xwrrnyvgcxmrm30hl7053nw47tfqk8hlt6uthgy2qyw8g2x,889806.0,p2tr,12,1
bc1p0ue7ejp52q7ehy328y3zqxgzp3m5u4v0kl3d2kuykx7c977aclksqkdg95,889806.0,p2tr,12,1
bc1p0uw875rq7s2kqjagtqpuklj06gg8uk9v6shxa64asyen8f99e6rqkg0c7l,889806.0,p2tr,13,1
bc1p0uynmfu99ujxfarnlh9afwk7x9tpxkw9d94sw5vmaytx93hxmkvqxhftl0,889806.0,p2tr,14,1
bc1p0v3mv8a482yy3er2acrllhfuq2qm83uvr70xfx6nrcj3esucf7rsckh2es,889806.0,p2tr,23,1
bc1p0v6znxvx0fl0m5n3cdhtrh3ut30ckjn8tkrvkjnr4jwdx7sm20cscrg445,889806.0,p2tr,9,1
bc1p0vedlrfhzazdpttjpl8lzeulp38tk7z2clrjyt0wftqe4ug4tf5setr0mx,889806.0,p2tr,18,1
bc1p0vzp5vscnena492zdzdsxqqzc0vpf3w7cg70l6x88tw6fpcu9q6s4z9ap9,889806.0,p2tr,17,1
bc1p0wrmndyp7ycr3kqd5umu8c622ls7h7qeu575r3vrzstnl8rc7zjs8dg8tl,889806.0,p2tr,12,1
bc1p0wzce5av5gq9slf6vtn2uvgqu0dqvad3kav7rl49jw07vqcgspgss5r5pq,889806.0,p2tr,12,1
bc1p0x2vr9hpy390030mnsvh2hj5kdwa2v6cp8f6p0q09qjzk44vergq688svp,889806.0,p2tr,37,1
bc1p0x67jn0ez5uy4t80twurrvacvm6pql3qflztsdzhs2h8yqep0qhqx4nvdr,889806.0,p2tr,15,1
bc1p0xkfnqwkhg2p7yc6t3qcxsmtsces8fnjqtrz2razt3fnyxkycuyseq8dz8,889806.0,p2tr,7,1
bc1p0xsmh6dgzw6v4stkfk8559zvwe43q3pgx6fmtdkgvnjrqu7mt63s8kjk6x,889806.0,p2tr,16,1
bc1p0y9n0kzuws0ejz5kmj46pfqf3afzugm6vhzdsx0ew0dcyrehxugsujaduc,889806.0,p2tr,16,1
bc1p0ygeh4ctwwkn5p600ua26trkpeq9s8ll5hp65muzem9j5xsnttwstjqr0y,889806.0,p2tr,30,1
bc1p0yp6lkqn3wkjc8lllhpwnphg8gytyx434vw025lx64ekjkg3mejs5meur2,889806.0,p2tr,15,1
bc1p0zas9pmc4tt39jqmw4t3au45k9kgu8tl0pthztjnsmqwd4p5530sm3hvv2,889806.0,p2tr,7,1
bc1p0zj9fgnaz7y7h4m3yy7mch83kmch2z0u3s2mnsw3j4a9vsce6wmsgwqf4d,889806.0,p2tr,10,1
bc1p0zu7l9qvtfdhfxsh0xgqktcc6f6fvdh6245g4war7exhuz5304yqwz43mz,889806.0,p2tr,10,1
bc1p0zv0qynt28nj6gl8anc7546xv0f4aug3gtpzzj5nhvu7s3e77yts7uzetj,889806.0,p2tr,14,1
bc1p0zxm4j7tvx8ptdrf63vda6vu6hxmggew8hf7ek7rzcjsvra0fuxs5lxc3n,889806.0,p2tr,13,1
bc1p205m8l9vms2uxldnhklgh0tpw82kvllashapgylguxpr23wdsj0sc7cwgd,889806.0,p2tr,20,1
bc1p20n86k9l6sxwc0uswsqpvm3exvgn6wp9g544gre76cjatwqsrtnqw7gqlz,889806.0,p2tr,18,1
bc1p20ppgh6mf0mrats4xmf5nhjq8m6a3dz0x0rz9tp6w5wrlf945jqqz2cg3d,889806.0,p2tr,40,1
bc1p20w33r2zefsfceafs82qddzmf2u7fx72hq0ck6ygfapll3m06cnspsa7jn,889806.0,p2tr,14,1
bc1p222flptfpeega2klpc7xl7amn0xtfmnqcddjjqtc8u76n9wmk06s3q07z6,889806.0,p2tr,18,1
bc1p22rph84t4277vvsddtv8dz0gdnc0gk9c7f42pds4eapey3cadxnsjv690x,889806.0,p2tr,15,1
bc1p22yhen0v2u8gefd8tuyj906pa0e3tsgxjekcqasae3uml9wj9s8qwgknwr,889806.0,p2tr,9,1
bc1p239s2ql68ck8dse2dqa96pjjnw7l3hzykusp2z0wyl9ka45wukwq2t2php,889806.0,p2tr,15,1
bc1p23fdwq7r98nr99dwyqusd9qyv9fejce370x7u03ae5vhe7nlt2dsvekgr2,889806.0,p2tr,15,1
bc1p23hpzr2lend6hlgqcfufjxr5yrl2x6tvuphthzjy5ddhvqhpvahs65mky5,889806.0,p2tr,8,1
bc1p23lmjyc78ud46apfavwhj393f40xv3y2d6f64uaha75wuqu9jj2q63upu5,889806.0,p2tr,18,1
bc1p23vrxkcfez5w3t3kns9wye4z8s5x743u9e9xxz2pcjsrfsnnhnzsu45e2g,889806.0,p2tr,8,1
bc1p240thasvhdte4dqlvw6sqw4hn2hy3rmatjxns3pnw480fcmgdm5q9n8xrd,889806.0,p2tr,8,1
bc1p247ly3g7za65et9cf5wkc5l9n07g0tfn026v06ctk6d5q4dzvqjs38frd3,889806.0,p2tr,6,1
bc1p24a3effyaq83q734wr2aarq7ggkedxllx9vdvyjkme06hjx58udsyawxxv,889806.0,p2tr,20,1
bc1p24g2cga28pfqr48r3p9d0s9wx6sj9emt39cttvd9j039zv7vne7qftdqfh,889806.0,p2tr,33,1
bc1p24mua3gke83rxvx3ffrwf9k0ew4ephavxp6jm3e6s8h4kxk3rhdsd09ns7,889806.0,p2tr,16,1
bc1p24t2cka9w7wnc44pvxpumeg2kxfcyt9tr4wwugsfzvyg9hpytnusycysza,889806.0,p2tr,8,1
bc1p257jsespuafvh3ak9t5e5lst7h6m32pnas5j9pkr6xklulnty0usl0nwnf,889806.0,p2tr,8,1
bc1p25d35wg6klpsrr26gd5r0rej30je23gdt3jr8z3zr4xdl4v28tyq7t0ac8,889806.0,p2tr,8,1
bc1p25l5lhu9t9q5z5sezmn8gy0d02x28hvw888xdmxchmvlxscza86q57qrun,889806.0,p2tr,21,1
bc1p25rcgsquzz5u0j7uu5f2dwnt3usxazs0fqgczg954ppv6ge8yu6qv5wu6n,889806.0,p2tr,41,1
bc1p25s0j6strkpg0hzvuy0kx02z88lc03hmpcsgrwq5tw6lrrgrcdqqhzrp45,889806.0,p2tr,12,1
bc1p25ttqa32kuejf6rf7y9yexm77cqesxxc3rm3vkkjtyemmyxd8uqq6508a3,889806.0,p2tr,13,1
bc1p25wdusmhtwpulgrq99q0xq5s98pg5wwx03fngerasgcqgu86y2gqwygh67,889806.0,p2tr,27,1
bc1p264sdy3cu7vk8yjgqhx0p4tep7nz4z3rpa62v0jv2t37wvm39yas7a9p8j,889806.0,p2tr,9,1
bc1p26htzfe0cytff0hs8vcrryxrxdh3xp3qamssjhk4dvga5et0kekqeg8sq0,889806.0,p2tr,7,1
bc1p26n6tauptcm2g3kafaznyutmsnfs3h49ng65nvkam2zj42dj48psqwddzr,889806.0,p2tr,8,1
bc1p26ngkhe7n86e0mzh0379clh99a6nwjcvwwywfh7en80h6rsaelvq04e0g9,889806.0,p2tr,11,1
bc1p27drkls8vkkrs2p5yaue0akx637gl9me7tfstgv4cep2v42atxlspxwpmu,889806.0,p2tr,12,1
bc1p27lzxqm3mz49qd22jyy2hrhdexc26pkyxpu9rqsgrtv525psrteqetrghp,889806.0,p2tr,4,1
bc1p284yp9yumn362ctfftgs6aaqptk47z9yn0lwaq6f4qmsgf8dd7wqadyd6u,889806.0,p2tr,4,1
bc1p28g0a0tn8ypcccz4e0dyk92vlp4z04azjhuplmrcv6u23g5f2r4sk67r7n,889806.0,p2tr,9,1
bc1p295nhdrs6meudf52spck3t356axcke6t3msnc8zktyvxcseu9swslleyyr,889806.0,p2tr,7,1
bc1p29fe7qr0cjv06cymenx2070zalmqdr6pmujtsj09p3vfss7867zszryk8t,889806.0,p2tr,17,1
bc1p29jnyffxrc75ja5dup54vpyrq7qmywm0hn60r9k879r7j470tmjqpjce7r,889806.0,p2tr,11,1
bc1p2a3ql55nvrqyd5af2yg5fg9ayyhrkn6urzj2tnq5urlm03ctpjrsawqw02,889806.0,p2tr,4,1
bc1p2aaaalcgdzv5edpv6na0n5t7jnnq9m92zr7zgcg686eh8zp0uwkqqvwfgn,889806.0,p2tr,22,1
bc1p2aca4qvpp4upc5gmv9wrw62fv68f68zr9xcah698h2z40ec24tfqx8hp07,889806.0,p2tr,24,1
bc1p2acc5ds5gce3t7g3zl8qkgzcn8dmugslretq95wl0mcyefllphks54qwe0,889806.0,p2tr,9,1
bc1p2asey0nyrvlshzmq9zr82e47j44374n9gr9l4ukhhs50kqks5c5qua8jej,889806.0,p2tr,9,1
bc1p2ax2qtqmpg2hydaswqkt2xtvwj86pl5p5yepdlg6xfvu5ygavcvq9h0x0x,889806.0,p2tr,13,1
bc1p2c59vv7d652xe7h3tyuypscuq93hjd8vxa9sw0nat0wx0jv0yhhqkjz5t8,889806.0,p2tr,9,1
bc1p2cfgfv8jxyslsvask2nr04cpydy0geyy35n37mqjl5sn6pteer5sr37pz7,889806.0,p2tr,6,1
bc1p2cv6z4mzw0g5jmk8xzwks42a2mzuv66s4vww9wt5k02687qkfq7qwvrsav,889806.0,p2tr,10,1
bc1p2cw384ed5gqkkgqjghmda29wrqd4u2q6yysrj55caegap5s27h3qp92lz8,889806.0,p2tr,5,1
bc1p2cxs92j24tntzjl6ydvldlrres38y2y65u6fmz5ewjkffpc6xx4qhlyp08,889806.0,p2tr,25,1
bc1p2cywkake8zv6y9mu4d735xlar76h6qmp32ds4fqq0d9vk7qvcqys0h3qqp,889806.0,p2tr,25,1
bc1p2d6nwhmjyvxm37l09xnxyagz62g284s2c2hrkm6tkud3fhmr3zzqc5qwfp,889806.0,p2tr,30,1
bc1p2dam8ugldrfczwqgpfdx8a2ny6a523znwhjtvvq23uf5vumdt7gsv2g4fd,889806.0,p2tr,14,1
bc1p2dhyrvu3wjyk87wf2whyyw3zm4gpf8gqcme3x5pcdn9n9tjgm4esqrcn2w,889806.0,p2tr,33,1
bc1p2dklzddsmms06fqsr0lpadklw4d6y57spjn0n65lwvhds0pny3wst0d4gq,889806.0,p2tr,4,1
bc1p2dll0fepa0tk3kv38acnc3w25mwz6qaqx3qttp5wqnvj3cwu42hqn5dp9l,889806.0,p2tr,10,1
bc1p2dr2k3qyps6j8sxgh7zvr53n8m8gw4m3khg64xf96j6dfy6kdrhs504uqh,889806.0,p2tr,10,1
bc1p2duanq2g658d4zlzk98l688n7af2cwtqz6pjw5vvur9v4vpgezzsdy39jj,889806.0,p2tr,25,1
bc1p2e3k0lygqnntcy9endazrrqku5jgfz275j4z3wkaz4mflp37skpsulpvye,889806.0,p2tr,255,1
bc1p2e42svs575ahyzdsm57d7mt4fguy2kl0s2eaj5yt04p3kvtgdtkq6dexzh,889806.0,p2tr,11,1
bc1p2e4w64lawt4pj7k7rsteqyppjdkh7e73vqsftvf49fpcmzee059sjrzzr5,889806.0,p2tr,27,1
bc1p2eefmal9gvfqgnrcpturnjfhsyy3w65v27c5g37lpug629rj8yeqv595j8,889806.0,p2tr,8,1
bc1p2eyfnzjzm59kzzer7l0j20lnkvlngad76g0wz5z4xknlhqx33tmqur0an3,889806.0,p2tr,17,1
bc1p2f7ql5l95n37mxjfq3a52fxrje9ffnddl4jah5wv3pmvsyp7r8jqwr750u,889806.0,p2tr,10,1
bc1p2f92ujm74l5g74nzssdvt4hg7v6rflrp8xxpvl3x80nsc0uwt2kq6dchfj,889806.0,p2tr,8,1
bc1p2fgar4e6y7yeusse0hgy9xqshth4ty3ch03gz6d34s66rw5rgsjsllmh2r,889806.0,p2tr,17,1
bc1p2fguvz87p7exqe8wury5vdyrqf0e3rxy8p886ythlghdj6937sksltevf0,889806.0,p2tr,13,1
bc1p2fhhk9nthwf7cw8wefcewcuxfv0y05cm965xl3efn67c2cj25w3s9kvw4q,889806.0,p2tr,22,1
bc1p2frz5zpt2xcnfe838a67sgcys7lqa2ukws3daudf0lvfdcje23lqy324fy,889806.0,p2tr,26,1
bc1p2gf2z74ushqpc8rktd8ppu76lvfh769ahk30pcr2py52pnzaxllqvv9lxe,889806.0,p2tr,5,1
bc1p2gh4a9mc0g8dgv5ppr7ucf88w59qj0ujw6pfqd79avyfulwl3dvsgmr83r,889806.0,p2tr,5,1
bc1p2h7urwdpakyaphly2g0q69mwkxvamcwrzy3csey3c5fn3lqpdgwssa54nk,889806.0,p2tr,25,1
bc1p2hh5ckjyyjwte7dd6l8jtegj5a733xsfjrrk9zgsf72ynkt59grsrury47,889806.0,p2tr,9,1
