rank,address,total_dog,lth_dog,sth_dog,lth_pct,sth_pct,utxo_count,lth_utxos,sth_utxos,weighted_avg_age_days,oldest_age_days,newest_age_days
62464,bc1p0jlpygujjcdtsklgnxdlv6xvv09l0e8h7smglslcpf736zmdf4kq7tp5rc,2966.02,2966.02,0.0,100.0,0.0,1,1,0,731.04,731.04,731.04
62465,bc1pgr5qv7vkq8vrd0vputjp2vwpcttgk3pdv60zs9c4s47l3r64pl5q0rj2ca,2966.02,2966.02,0.0,100.0,0.0,1,1,0,736.02,736.02,736.02
62466,bc1pha89r026f0vvtaqjygal5ckm5l8x9e42h93fyqnj226zgzlr5f5s4q0j0c,2966.02,2966.02,0.0,100.0,0.0,1,1,0,736.02,736.02,736.02
62467,bc1pkkrrgt9sxjnacjfe2q9ha85dwcfq393w9l4as22f8aqe6v3g4s5qtwf266,2966.02,2966.02,0.0,100.0,0.0,1,1,0,736.02,736.02,736.02
62468,bc1plfw9rgluftz3eer9qsykxcpkejnkh9cj0h7vyvwuuhastqccd24suf8cjj,2966.02,2966.02,0.0,100.0,0.0,1,1,0,731.04,731.04,731.04
62469,bc1pdwsvht85qyuaejyzsk8hxcy2zx40q77stv8sejtllrs46dfhve5q80u98v,2966.02,2966.02,0.0,100.0,0.0,1,1,0,729.8,729.8,729.8
62470,bc1pj73rzazz03nl7t0t2zpuv8v8gdwpf00kdtxyxucshqt7y88ntsqqxdfmz7,2966.02,2966.02,0.0,100.0,0.0,1,1,0,731.06,731.06,731.06
62471,bc1pga8wnmgn6j7whvyrepexrljmvc0fq7k0fu9w8ce0xvc7k53265aqhhvxef,2966.02,2966.02,0.0,100.0,0.0,1,1,0,730.02,730.02,730.02
62472,bc1phmd6jrz4y7ucv7ezcv845a97tqj08aulm8nxyaxkdr2jgy08wx0saxgy4h,2966.02,2966.02,0.0,100.0,0.0,1,1,0,731.05,731.05,731.05
62473,bc1pm0egsn0p2ln3nhy85tteqvyewwu70rynfnx4cfz66vyfajlz02vqyky3x9,2966.02,2966.02,0.0,100.0,0.0,1,1,0,730.0,730.0,730.0
62474,bc1p2259dp4m6rvy4mwgh7w5nnrxgw7ccfsuyza5m48dxt55yvq3u20qmqnejl,2966.02,2966.02,0.0,100.0,0.0,1,1,0,729.82,729.82,729.82
62475,bc1pyeagka5882d36ec7ctguuv0u8nulxe39scvhvyl39safc59glhrsxd65n7,2966.0,2966.0,0.0,100.0,0.0,1,1,0,644.83,644.83,644.83
62476,bc1phrsxu09d7039uz7n6nnpm0k40j8s8q0cc4qtcs87vh22mth4qtjqj7qp4k,2965.7,2965.7,0.0,100.0,0.0,2,2,0,761.93,771.97,742.18
62477,bc1qakjgx43xdwtk8l2rhvnxqkd7573anyfedp5hgk,2965.14209,2965.14209,0.0,100.0,0.0,1,1,0,501.0,501.0,501.0
62478,bc1qhsra3flnes5auj38nx5zpeazacgtxkepsl6enn,2962.44517,2962.44517,0.0,100.0,0.0,2,2,0,520.74,676.44,500.4
62479,bc1pt0rkpek09nkftaqnzawjpw8haqeqcrvrpx2m440krfph26ww3luqsxcmgy,2961.2,2961.2,0.0,100.0,0.0,1,1,0,838.46,838.46,838.46
62480,bc1plk6z5uwf3ljjua4yfqj7chw4fn87pj09n7qtrqf6j9ln9wvenf5qe9jrc4,2958.57846,2958.57846,0.0,100.0,0.0,1,1,0,593.51,593.51,593.51
62481,bc1pu7pyyqcmc57smuupwuc9uac52k73dd3jkt8szsftahvy86w6l3lswdljzy,2958.06,2958.06,0.0,100.0,0.0,1,1,0,676.4,676.4,676.4
62482,bc1p98r6s4kchvdnamr2sgtduaafxuvp4sh0fx0s427mzlwa4nn3rddq9rwgy3,2954.11162,2954.11162,0.0,100.0,0.0,1,1,0,547.27,547.27,547.27
62483,bc1pu2thhfxskvwu3rlgtdhke88lgexy8kvattpuecsszdwdrj8yj39scn3w7z,2951.0,2951.0,0.0,100.0,0.0,1,1,0,719.42,719.42,719.42
62484,bc1pflr3fes907nexrjkxlys7n5hu9z4faguajumka80226mcsgwl3ksxx6h26,2950.6703,2950.6703,0.0,100.0,0.0,1,1,0,383.46,383.46,383.46
62485,bc1phatmmcth7kxes648txwnseyedj0d6tx2t2g6lxgxv8zk7muzqeyqzg9umd,2950.66667,2950.66667,0.0,100.0,0.0,1,1,0,636.7,636.7,636.7
62486,bc1pjc3g3vpku45a4medda6f79ypg9jeysqpfaa3fqj658y9j09ehx3qrgfclv,2941.97998,2941.97998,0.0,100.0,0.0,1,1,0,656.16,656.16,656.16
62487,bc1pj26lduefu67ws8pr4vfev585yxc4n0npthsrujcngyv20yy7ylqs5gz7c0,2940.002,2940.002,0.0,100.0,0.0,1,1,0,771.29,771.29,771.29
62488,bc1pja6d939vuujx8dtt3rncugcaqreyut79hyuvgdu7luty63qfxnvqk00gvv,2938.32832,2938.32832,0.0,100.0,0.0,1,1,0,657.32,657.32,657.32
62489,bc1pk34ea4vwfqwy43m708tq7h2rculp9lww5uksekqrreg45pn88kzs29vxac,2937.61224,2937.61224,0.0,100.0,0.0,1,1,0,602.53,602.53,602.53
62490,bc1qajyfqt5ffpp9a0d6qu8u2t95yp9yk93sk7xy6p,2934.5331,2934.5331,0.0,100.0,0.0,1,1,0,491.39,491.39,491.39
62491,bc1p7whg0rklu7mf9cywnjt9k9gse0w4acswec0hy7nkc9h77tf94lqs9lg0yv,2922.14425,1427.45246,1494.69179,48.8495,51.1505,2,1,1,380.31,636.8,135.36
62492,bc1ps6sz5mwwrw34h0myduzjp9zmzvrmlwr6whcy4lfxtcr68dwrdufqcwr2za,2921.0,2921.0,0.0,100.0,0.0,1,1,0,316.55,316.55,316.55
62493,bc1p8pv55uyxhyjazk2pc6y4prsrhvzhu0mhr5820exzawynlaf5smeq4dk7h2,2917.90858,2917.90858,0.0,100.0,0.0,1,1,0,500.94,500.94,500.94
62494,bc1pca7y68u7a9v6ufgndy9kwewv7mfqkphte7ydwsyeegsrs37svnksfuqkmd,2917.06096,2917.06096,0.0,100.0,0.0,1,1,0,632.13,632.13,632.13
62495,bc1p2m457yjmmlw0xlhyrpkwpmelrvmz0hvxlfeuvfaz2l8a5htrq4jshy23je,2916.4,2916.4,0.0,100.0,0.0,1,1,0,384.34,384.34,384.34
62496,bc1pn9qrcucmgelsj62p4ykqlf2jdv9h7g088rry6kcrfgfw7p9yec3s0hzkme,2914.93096,2914.93096,0.0,100.0,0.0,1,1,0,402.05,402.05,402.05
62497,bc1qgkcfgdp2tcll87ltcy0nw3fjpfk8yakh8h5tcq,2910.48026,2910.48026,0.0,100.0,0.0,1,1,0,601.53,601.53,601.53
62498,bc1q5n0mhe0s4yvh32ugfdhly4qr9xd9cqpkzeswpj,2908.93521,2908.93521,0.0,100.0,0.0,2,2,0,511.38,682.0,500.68
62499,bc1qdpvas72zs82k9t78uk8s427rxfwqpk7wqqxjzx,2908.881,0.0,2908.881,0.0,100.0,1,0,1,69.93,69.93,69.93
62500,bc1pf0restzwusrck2k62dq2ueelrrfmdfnyk8uhart8n8nqwn94cwwszp8ycl,2908.83814,2908.83814,0.0,100.0,0.0,1,1,0,599.66,599.66,599.66
62501,bc1qj36sdus7al6m3tdllmslxddtmld06cxal7fnl6,2904.51723,2904.51723,0.0,100.0,0.0,2,2,0,519.73,675.03,500.35
62502,bc1p5q72f79fhpyycwlk930f20ff4tjhlw4mcvwm2gz6nhhgwmm5zmsquqtn2j,2904.0,2904.0,0.0,100.0,0.0,1,1,0,584.76,584.76,584.76
62503,bc1p20c93qdzuc8e0tv3ma22dxwcs64j4qfa08ky0fe37t767aqtk5cqdpncfp,2903.62736,2903.62736,0.0,100.0,0.0,1,1,0,745.01,745.01,745.01
62504,bc1p2t30p4fq87z5v658qe4m3a9u0jsqsk6gtxmadvl407mjxh5c3ylssyfa5n,2900.0,2900.0,0.0,100.0,0.0,29,29,0,841.21,841.42,841.19
62505,bc1qz9qmwdwr50lv3sjcgsnwpk6vvrlw7y2750cqux,2900.0,2900.0,0.0,100.0,0.0,1,1,0,582.31,582.31,582.31
62506,bc1pd7sgranne2shzny3d6zaqyv7cr7kkrvulw4lxwcj2g0z7fwu3v4sz8pvp3,2900.0,2900.0,0.0,100.0,0.0,1,1,0,709.96,709.96,709.96
62507,bc1pkd9x7j69ajyryu62g2z92acdxt3tevxalcugns4k965guj7frmkswzccka,2900.0,2900.0,0.0,100.0,0.0,1,1,0,841.47,841.47,841.47
62508,bc1pyhmjtwnlr3pap3c6mlxx040d3upjvumj4cn9krw9s7qcy9zny8jqpwsnys,2899.9,2899.9,0.0,100.0,0.0,1,1,0,715.61,715.61,715.61
62509,bc1pln8gcgaa3vyzr0ez6faazhrr0px0x2n4kwh9z35uqtz42ps2hrhspkl7qa,2894.57113,2894.57113,0.0,100.0,0.0,1,1,0,633.24,633.24,633.24
62510,bc1pe299qnpaf6ghseqjgsl87w3knygn8zzpnkpgkwh8ytkzxeq5eq2q79xx2q,2893.91551,2893.91551,0.0,100.0,0.0,1,1,0,631.89,631.89,631.89
62511,bc1p472wyj44yja289465xpd7ep4ecsh59uf9jjzwh4sg8nf7qgawycs4yl7lr,2890.95,2890.95,0.0,100.0,0.0,2,2,0,576.4,582.11,573.38
62512,bc1p05rv834k4e5z8wnkdm6hjev4xrgm4zkheafth796z6raf8wex52sc8nl8y,2890.6028,2890.6028,0.0,100.0,0.0,1,1,0,612.91,612.91,612.91
62513,bc1p4qzj877lljcg3u4qp2uc42h0604p0cpzlvkqdzj9mwg3s9edhx6qn5r8ge,2880.73457,2880.73457,0.0,100.0,0.0,1,1,0,744.9,744.9,744.9
62514,bc1pecy2vhjqmft7nl5kskyxm0qjgelax2df95ff590p020lr2c2vq2stdatju,2878.42252,2878.42252,0.0,100.0,0.0,1,1,0,695.19,695.19,695.19
62515,bc1qz2dm0f7ztwmepgeusak66sxsq0k924gw0x67ap,2878.33334,2878.33334,0.0,100.0,0.0,1,1,0,404.19,404.19,404.19
62516,bc1peq5gcwsljvmgpp9d4avzn8wztjxd6ugf2nrxzg2azjd74ysmg9xs7nwj8t,2876.75523,2876.75523,0.0,100.0,0.0,1,1,0,654.97,654.97,654.97
62517,bc1ql9fqhg3s5s739kn3ptnjua6h5qp5fypknkyfjdxxgmzxsw9u64wqhk520g,2876.0,2876.0,0.0,100.0,0.0,1,1,0,612.68,612.68,612.68
62518,bc1p46vtudm85s925kxsdvd59z6wzjmyrfa0mdumsxvy7e3kqqeyvehsd0724c,2875.95,2875.95,0.0,100.0,0.0,1,1,0,597.86,597.86,597.86
62519,bc1p7mjgfkql58eq89ahl8nf0d45yaecpa4gx8es5er7nvjh4qd8vzws6tcx0n,2875.95,2875.95,0.0,100.0,0.0,1,1,0,601.17,601.17,601.17
62520,bc1psvyvqw7hzy42rhahujgrw67wnlfzt3xnnymt3x3l38j89yz7mtpqpvzen3,2875.95,2875.95,0.0,100.0,0.0,1,1,0,601.22,601.22,601.22
62521,bc1qk2adt89f3ad9lt33ql7kyp328ns893v2r57cjd,2875.95,2875.95,0.0,100.0,0.0,1,1,0,602.55,602.55,602.55
62522,bc1pquta30qpeja5dulvdthym055smahuk9427r5yqfg9uy0nqknhdgqccudqd,2875.95,2875.95,0.0,100.0,0.0,1,1,0,589.46,589.46,589.46
62523,bc1p3lnh8n5s0au6fwj7qsdq5j3ss6fxaqt2facaesnr6nqd0cuxy2lsrp4wft,2875.82905,2875.82905,0.0,100.0,0.0,1,1,0,452.01,452.01,452.01
62524,bc1p6hskcymdzpylu9yv27d3jrsacrsjvuarsc2umd7da7rya4fk42js5xea7w,2874.19167,2874.19167,0.0,100.0,0.0,1,1,0,500.66,500.66,500.66
62525,bc1qns3pqhrzta4cep90rkttwqx0hvuncz36s32502,2873.24542,2873.24542,0.0,100.0,0.0,1,1,0,790.93,790.93,790.93
62526,bc1qyn0gghzv0m20ywu794mk404ayzy6yu504syg6p84pgss72tyr4vsa2e8v4,2871.61856,2871.61856,0.0,100.0,0.0,1,1,0,624.91,624.91,624.91
62527,bc1pka6c59nm9j8vqnc8m3grze427wpr6lsu5tqmt3lvhetau6lgd7hq8hfe0d,2871.44734,2871.44734,0.0,100.0,0.0,1,1,0,449.25,449.25,449.25
62528,bc1pva0pcdvgkf5ggcj7fafn5dk3v7nrp45f2qjjpag8306gskc5e5rs3vrvpm,2870.20666,2870.20666,0.0,100.0,0.0,1,1,0,398.65,398.65,398.65
62529,bc1pu9ypv6wwqfu4fgw3quljq8pqn2q3mejtspqnmjlf0n9f8wy7w9pst22dst,2870.0,2870.0,0.0,100.0,0.0,3,3,0,633.84,635.28,633.12
62530,bc1p8z583up0kcc5twnqe83c7lv2v33mdca6g7ycvca2amldfrdzxgfsxwlq8f,2857.14286,2857.14286,0.0,100.0,0.0,1,1,0,588.03,588.03,588.03
62531,bc1pc9leyaleuuh69m7qv85e93meztla8t9lqmhehpygy2zkzvnz0m3qu4e292,2857.14286,2857.14286,0.0,100.0,0.0,1,1,0,588.02,588.02,588.02
62532,bc1pv7xqfkgase5y20855ru5t44y220et99ee4gz7e756enps2lay6rqt6a7zc,2857.14286,2857.14286,0.0,100.0,0.0,1,1,0,604.41,604.41,604.41
62533,bc1pgwuxchqav490js6svxcr6080gmwk5xj044kzh0ttlh5a3ks4cd4s0j3s2m,2854.8641,2854.8641,0.0,100.0,0.0,2,2,0,441.88,443.67,441.6
62534,bc1pg6ehtt675smh729hpws0xq47fs434e9l7fyt7lp3ujveljc8nxgsqrwmqx,2853.0,2853.0,0.0,100.0,0.0,2,2,0,444.48,444.54,444.48
62535,bc1pxv8kadvx4uggtem2wwu6guw2njrxskt04mw839tntkxffkryqlhq4h5g4r,2850.0,2850.0,0.0,100.0,0.0,1,1,0,413.53,413.53,413.53
62536,bc1pd5lezeknwje26vajevxxcaf96w9aqwd8jcke0uxu0gynsr3taxgqxp9zmv,2850.0,2850.0,0.0,100.0,0.0,1,1,0,630.25,630.25,630.25
62537,bc1pxwt3ztca2r3hn43duk64v68vaeu5052cflhcy0xjwu34t269q5lqldqwfz,2850.0,2850.0,0.0,100.0,0.0,1,1,0,630.27,630.27,630.27
62538,bc1qnjdf0a2zzek0wfy7zg73lt9j2cnjh3xe5re8tc,2850.0,2850.0,0.0,100.0,0.0,1,1,0,385.31,385.31,385.31
62539,bc1pc0n52mjpu33jf4mlxnw3yedt9vxt6qnfpknwwzz333488l6j0e2qpxnyye,2850.0,2850.0,0.0,100.0,0.0,1,1,0,436.26,436.26,436.26
62540,bc1pn2a0h835epahsjlhwf4ylxn8hmcydvcnc38u5fyf4tdcaxuvgc0qt8kapc,2850.0,2850.0,0.0,100.0,0.0,1,1,0,379.16,379.16,379.16
62541,bc1ptnpvdve9n4v48x6t57k5wdddfjzl9a7z9hw8vvhvm9hjfun7l2jsk3unn6,2848.09438,2848.09438,0.0,100.0,0.0,2,2,0,643.63,646.24,584.76
62542,bc1pn7pcm7p8vs00w9taeja9f4hd4cv2ckl7za7xrwvftw9hyu3pcpxsah64fx,2844.23592,2844.23592,0.0,100.0,0.0,1,1,0,596.22,596.22,596.22
62543,bc1pl3qxcv2ums78ymkuld3qs5uwztxd5475dcr43c9ahkw2ukqaz5gswgaqap,2834.72,2834.72,0.0,100.0,0.0,1,1,0,599.4,599.4,599.4
62544,bc1qz2aas94cqtu8vecq4w9x2jns2njapysl0lky82,2833.42552,2833.42552,0.0,100.0,0.0,1,1,0,408.09,408.09,408.09
62545,33ngMfQZ5hPofSXfuLmd3CNL9V7utPqkQo,2833.1978,2833.1978,0.0,100.0,0.0,1,1,0,541.77,541.77,541.77
62546,bc1phjnkmuwgrvns9akgte57vp47p5se55dv4ewx2qsaj0s9a6jfap7s0kfcnt,2829.01373,2829.01373,0.0,100.0,0.0,1,1,0,400.94,400.94,400.94
62547,bc1plj6wetf6wwnya53tn57ptzwkkyere8en7mxfxl5yxwmw2g4yzh8s3g0jah,2824.70176,2824.70176,0.0,100.0,0.0,1,1,0,743.02,743.02,743.02
62548,bc1qwlw6ayzdhlvkttdy0naz5x48y8qdk2xv47xwe0,2824.19495,2824.19495,0.0,100.0,0.0,1,1,0,793.3,793.3,793.3
62549,bc1pu0lll0ak8l4hfllc2v447ls8e3rzhryddwklh386nqldqs9vrpwsxya2c4,2823.07508,2823.07508,0.0,100.0,0.0,1,1,0,455.95,455.95,455.95
62550,bc1p8hh22azfk2n6yk6j0qfg0xv0fy2xezltuysmksw609x8jx9zwm3syld76v,2822.2168,2822.2168,0.0,100.0,0.0,1,1,0,437.85,437.85,437.85
62551,bc1p8aqzw7tw5uvz9fjnj0eyzy440zslc9uv4uwakxjlmqdvf794zwxsf2wzzy,2819.05122,2819.05122,0.0,100.0,0.0,1,1,0,388.33,388.33,388.33
62552,bc1p03sl23cpk0z47ygqyaqqdpkp9ghcqc04npurrguh0achd8fr0qmsrepzpm,2816.5577,2816.5577,0.0,100.0,0.0,1,1,0,779.09,779.09,779.09
62553,bc1preu8msmta3pn90w08v66cdyzz8nwa3pq2ds2qpewr69jylpk56vqslv8wa,2806.0,2806.0,0.0,100.0,0.0,1,1,0,560.0,560.0,560.0
62554,bc1qjhfkga2qcpldq3hcl0nptstkt6ehjmg6pzycam,2806.0,2806.0,0.0,100.0,0.0,1,1,0,840.81,840.81,840.81
62555,bc1pyn3euqymrrn7mgk5e09and2334a6s5ummrz4l0cwhfyt6zfl5qeqlvmfty,2804.2216,2804.2216,0.0,100.0,0.0,1,1,0,361.67,361.67,361.67
62556,bc1q0qu63pyfc7adk2yxyzjru8ywvnf0vlqjgzmhtz,2803.68,2803.68,0.0,100.0,0.0,1,1,0,276.12,276.12,276.12
62557,bc1pqyz3m8y5vh6tvp7a09sdsqxzqtrdr9fx76jn45pc2hsa3cw3f04spzxjr7,2800.0,2800.0,0.0,100.0,0.0,1,1,0,614.22,614.22,614.22
62558,bc1pc3f4qxsgjrdsrz5542h9aksv7058h2xp0edhum9xu6835cnzs8tsnsky5g,2800.0,2800.0,0.0,100.0,0.0,1,1,0,619.49,619.49,619.49
62559,1Kcis6qSwWhPDu68igVTKNCRB3LdnqjDdZ,2800.0,0.0,2800.0,0.0,100.0,1,0,1,152.61,152.61,152.61
62560,bc1pnsjemk35tpke8mwwhvma88fep45gpg60xu432z2xd7y3zlplekkqqszq9d,2800.0,2800.0,0.0,100.0,0.0,1,1,0,619.71,619.71,619.71
62561,bc1pkmnh3nj89uns3yp2mtqqxjns65vy6ca6n5jvp4s8ua8nke69cnjs987vtp,2799.46451,2799.46451,0.0,100.0,0.0,2,2,0,770.98,827.63,770.95
62562,bc1pzwnhffgm8htk83sh6exz443hw6ah0x6z8vswzfvy66gfrux9y5cqv4x4v3,2799.32468,2799.32468,0.0,100.0,0.0,1,1,0,389.08,389.08,389.08
62563,bc1ptxuzqdg74tnjx9aymmz7sx3hhvylxxxa43ywuml4purvjswqwlvsgudu3k,2799.0,2799.0,0.0,100.0,0.0,1,1,0,588.01,588.01,588.01
62564,bc1p947qt5ng4sqsjqyktl8yam07s8cqa7tu3w3vejtvyh4egd5jg6qs0vf0lf,2797.95,2797.95,0.0,100.0,0.0,1,1,0,550.02,550.02,550.02
62565,bc1pwen5ezhe9m8fzvf6netmwf8phmkpanc0k7lzksd0ds4khcldzs0q7qhua4,2797.95,2797.95,0.0,100.0,0.0,1,1,0,413.53,413.53,413.53
62566,bc1pff8swyw4auuxh8cszzzzm7t7ljarcpj99lrls5q5clk0hdzglf2qz2svrm,2797.95,2797.95,0.0,100.0,0.0,1,1,0,537.16,537.16,537.16
62567,bc1pxhgr05zctlfjepsr67ypxh06fmuxgmmj3khqa67lhdt7dcw8adcs4mnzmz,2797.95,2797.95,0.0,100.0,0.0,1,1,0,529.46,529.46,529.46
62568,bc1py09zxmptyg9d9l2sjn8ztcvhmyhgvsu6fr2zdj5uh8nal9azgxtse375k0,2797.95,2797.95,0.0,100.0,0.0,1,1,0,580.79,580.79,580.79
62569,bc1pc3uufjgthet7nazz642pmkrje45ucwz63mu9ldzprwgvhsweyw8qp6dhj7,2797.95,2797.95,0.0,100.0,0.0,1,1,0,549.87,549.87,549.87
62570,bc1pnfs6du8j8ssyq4z5mp2u78m6ylxh4p5llmws9w2rkcx3zfzxsalsse463s,2797.95,2797.95,0.0,100.0,0.0,1,1,0,479.74,479.74,479.74
62571,1PS7BfdQin2eK9jXdydKshSXPk5dnMBKVe,2797.95,2797.95,0.0,100.0,0.0,1,1,0,580.81,580.81,580.81
62572,bc1pg8qae7vvx4dp59a7wp7pn59we0ct0em76ncgcj2tzuyj25cme9xsvv7w5t,2797.82633,2797.82633,0.0,100.0,0.0,1,1,0,354.23,354.23,354.23
62573,bc1qlkq2zun89l022ffkaqh9zyel9eltzcgkq3pzr8,2796.12,2796.12,0.0,100.0,0.0,1,1,0,724.47,724.47,724.47
62574,bc1px6meefh80c9hradw3pmtejzh3cl2r5rs05wzjgxjkh0g2cps8ujqjrgpxh,2795.0892,2795.0892,0.0,100.0,0.0,1,1,0,585.08,585.08,585.08
62575,bc1pxjqpvuw79f069ddjf97tdl0jcmverhc9q36d7hf7ec208pfcj6es5jsym0,2793.96968,2793.96968,0.0,100.0,0.0,1,1,0,553.75,553.75,553.75
62576,bc1pfjr37kp53yypn2je6hevrj86gdu3n0kv3rv3c8950dj98rcmsrws68njkn,2792.40369,2792.40369,0.0,100.0,0.0,3,3,0,740.05,745.83,708.57
62577,bc1pxh742xw6s9363xqu20fvn8lfd2jqknx629dkw967uwppy5wsmhdq5da2fs,2787.89529,2787.89529,0.0,100.0,0.0,1,1,0,325.11,325.11,325.11
62578,bc1pqh4sprvzk3wrylmkp3a6r9pruwwtxw5fvjspa6x8nyrmzttkw8asepp68m,2786.407,2786.407,0.0,100.0,0.0,1,1,0,620.14,620.14,620.14
62579,bc1qfye3f8llevn48ysvd4y2g2tf2cp6v0rashkhgz,2784.4437,2784.4437,0.0,100.0,0.0,1,1,0,582.17,582.17,582.17
62580,bc1pldq6u38elcdyygjxvs83rr5qp667cl8he3e6ywc4qgyh9cyy7qjse429cj,2783.0,2783.0,0.0,100.0,0.0,1,1,0,584.76,584.76,584.76
62581,bc1pth9r76vjtn528jcpa5ql7r9ul4g5fcdc2dp4acte227epw3t44ksanxfl3,2780.11826,2780.11826,0.0,100.0,0.0,1,1,0,673.79,673.79,673.79
62582,bc1phf5trx2wn3pg5u8uy2srzmt55mt67rkmgr2a4kl4cya2zuw75g7qv5zyj0,2779.612,2779.612,0.0,100.0,0.0,1,1,0,613.6,613.6,613.6
62583,bc1prfgakr4q5clr2q53zg7lq4hgj4tfdl9fgs34j35vj7xpt74ek73qsqhf97,2778.82486,2778.82486,0.0,100.0,0.0,2,2,0,669.56,679.66,669.26
62584,bc1p4hrycat3ltuhjjrn7smp9pv45zc2v6valpqrmfgf7dg0pp06msysh3zjcc,2775.5414,2775.5414,0.0,100.0,0.0,1,1,0,380.24,380.24,380.24
62585,bc1p9h7fyjvdlr96t9c2lz96mp98vpvsg6szzwph8nvzwylkf2ggea0q99ldc0,2775.39214,2775.39214,0.0,100.0,0.0,1,1,0,702.87,702.87,702.87
62586,bc1pc0jdk3wczd0grf6dmehuklf2nyd298ahkernmsr64u8ldy3ufhyqpka5fg,2774.72087,2774.72087,0.0,100.0,0.0,1,1,0,659.67,659.67,659.67
62587,bc1pz6nd2mjffv6tc966jj86lxryqntdzpkpw9fr7kgwv4ukwh9urw0seze35n,2767.75919,2767.75919,0.0,100.0,0.0,1,1,0,776.49,776.49,776.49
62588,bc1p5c5s32vgcfdcrh83ljhhxxt2ytcaxzppxu30g87fc79q8t26hrmq6g646f,2767.75919,2767.75919,0.0,100.0,0.0,1,1,0,777.19,777.19,777.19
62589,bc1p7qan2v4vx8566z52p3lf2qd4kvya8frsl5cj34eprgarzsyjyxys96ej4g,2767.69849,2767.69849,0.0,100.0,0.0,2,2,0,440.46,440.47,440.39
62590,bc1pfxvxcr2thmg2fsuwk7gnjav8ts0q5njy583ckpe8g0emfaz922zqx7dvs7,2767.625,2767.625,0.0,100.0,0.0,1,1,0,806.07,806.07,806.07
62591,bc1puhprlmqdqtasur5z5dvdt6jka5hevuwkstl7wwev8fca2806vf6qhmty2f,2767.625,2767.625,0.0,100.0,0.0,1,1,0,805.11,805.11,805.11
62592,bc1p4pe7r3ucupv9wrw9c44ehwltww2hujfe5qwh79v4k6t3phek23vqasr9rx,2766.0,2766.0,0.0,100.0,0.0,1,1,0,461.63,461.63,461.63
62593,bc1p67mhuhtfwzmrallqzh8h7ct0pv4dnlhuj49u49myfvaqkr8sgpms0ylpwm,2764.54591,2764.54591,0.0,100.0,0.0,1,1,0,500.7,500.7,500.7
62594,bc1p3w0prrfwn6w9kmvvyfyu729wuxu64uzew2vw9hj0xpfmcmwlp7jqcr9e9a,2763.56547,2763.56547,0.0,100.0,0.0,2,2,0,506.34,678.83,500.52
62595,bc1pax5hz7045gnpv6jn2r4pk96qhcrun0w0dxvuca7hfupx0aa8d55sagfj32,2759.32998,2759.32998,0.0,100.0,0.0,1,1,0,542.47,542.47,542.47
62596,bc1p0qfawxn43rmaugxtnc0ftmh0hpu6n0rxhqvgu6dj5vyjf2ulv8hswm3cje,2758.28241,2758.28241,0.0,100.0,0.0,1,1,0,241.4,241.4,241.4
62597,bc1py35ukf0qhreg00rsa0m5rdqadnujj54v2c4k0usdk9crnj5sxnvsxrmxj6,2755.0,0.0,2755.0,0.0,100.0,1,0,1,59.44,59.44,59.44
62598,bc1p9ld0ua3evgrgjswhsnve8nwacralm6ft49mlx69xj34sljlf4slslmztpk,2754.54,2754.54,0.0,100.0,0.0,1,1,0,768.46,768.46,768.46
62599,bc1pssjk9n8lcckzrz3nx7lmw8swwa2eefucvauraduh7056agfj9csqsq8382,2751.61056,2751.61056,0.0,100.0,0.0,1,1,0,563.65,563.65,563.65
62600,bc1qk37sujx9h8csl4wqfndv2m7uk6lma5ch7j64w5,2750.8604,2750.8604,0.0,100.0,0.0,1,1,0,618.69,618.69,618.69
62601,bc1pyspvnn38gj0uafkpn76ucz6pa98lctjuu79fp5g9056cwl4a00qq367eru,2750.8604,2750.8604,0.0,100.0,0.0,1,1,0,618.56,618.56,618.56
62602,bc1pd4mxeeuxu64a45qscwhmdz6tnr3d439c5k58ssxfxyj3ycfgk9fs3eu6wf,2750.4831,0.0,2750.4831,0.0,100.0,1,0,1,28.12,28.12,28.12
62603,bc1phtqpsq27yh4r9sv9lhnp4xpmkt8zpfskf6fhvlrtgx9mmq0ytpkqzq4prf,2750.09262,2750.09262,0.0,100.0,0.0,1,1,0,500.69,500.69,500.69
62604,bc1pna4gk4h0yd3wpsl33qepz0r8zej0fwd3nxt8ghs527qh626xhjlsjaa5dv,2747.92512,2747.92512,0.0,100.0,0.0,1,1,0,626.45,626.45,626.45
62605,39fFqjzbwCBusXgAnm9ZnVChZcRcnbN7Lw,2740.7613,2740.7613,0.0,100.0,0.0,1,1,0,702.52,702.52,702.52
62606,bc1p47g2vm7xkugpfgh98w2yyx83r72eq0rtexe40uacq635q0gedrpsd89zct,2740.0,2740.0,0.0,100.0,0.0,1,1,0,500.87,500.87,500.87
62607,bc1pqdyqfrstjh5jlx3s2nhtycwn0hyy2u33z47zgczg3uhtgsgz9qxqcdxt3v,2736.06027,2736.06027,0.0,100.0,0.0,1,1,0,627.4,627.4,627.4
62608,bc1q6hq0s4e55s923mj65xfdgaus8r4ar6t0wsx45y,2734.38853,2734.38853,0.0,100.0,0.0,1,1,0,582.39,582.39,582.39
62609,bc1plp8zllqa0z3x4l2hcc20f75nunkvmct4eg9d50kufmfxdqmq8unq3l54q5,2730.76082,2730.76082,0.0,100.0,0.0,1,1,0,438.89,438.89,438.89
