lapide,address,dog,utxo_count,posicao_residencial,airdrop,assinou,direito,x_m,z_m
L14969,bc1qax3v8rwe0kjugav30kpm6u0r8yway3320sdr30,0.17023,1,82012,0,0,licença paga + mint do deed = lote no anel de expansão,-6638.57,-2201.95
L14970,bc1prl2trq53uppurx76g8shgzwsefmevrt2620pyy3a79qp8rs5uvgqsj75lp,0.1684,1,81827,0,0,licença paga + mint do deed = lote no anel de expansão,-6638.11,-2203.38
L14971,bc1p3h4txjzfuhnq0lcg3tye9lxmclft57axvykpvtl76jhwpxvx72ns7kw4mf,0.16834,1,81951,0,1,licença paga + mint do deed = lote no anel de expansão,-6637.65,-2204.81
L14972,bc1qyu98hum46dq4mgk743dxnwhrhdvse9m7f5yhrz,0.16752,1,85763,0,0,licença paga + mint do deed = lote no anel de expansão,-6637.18,-2206.23
L14973,bc1psql8qqan8tunxgq0c9dgeen5h9ffegspathkxfzh3utusmz3m3qsx2904j,0.16494,1,81998,0,1,licença paga + mint do deed = lote no anel de expansão,-6636.72,-2207.66
L14974,bc1pyn335vw6lmfu5wnjnp2ylq48fg7tmuqfwzqec62szne94uf4q33q6stjkj,0.1647,1,81947,0,3,licença paga + mint do deed = lote no anel de expansão,-6636.26,-2209.09
L14975,bc1q7j05nkz6xg9qrhs7835uwkw6xnuckthd97czzc,0.16389,1,81857,0,0,licença paga + mint do deed = lote no anel de expansão,-6635.79,-2210.51
L14976,bc1pjy4u96ynn7r76f8da3vrnghkw2w7mdz50px303c3pcwg4hwrelnqdctx0l,0.16369,2,85718,0,72,licença paga + mint do deed = lote no anel de expansão,-6635.33,-2211.94
L14977,bc1qgj9sz8qfn20v6s8wn02eg4kgqtee48pg4hjlvu,0.1636,1,81955,0,0,licença paga + mint do deed = lote no anel de expansão,-6634.87,-2213.37
L14978,bc1p0rdmu0cxf4rrjztkkk4qj6z8d454ug7j096vl28m9w7s2ctyt75qwajsex,0.16342,1,81974,0,0,licença paga + mint do deed = lote no anel de expansão,-6634.4,-2214.79
L14979,bc1pqvp7q43xphyagxy9cc5nkex9vkaamfps5lf2mryqh8d982wtl9psu063mv,0.16,1,81831,0,0,licença paga + mint do deed = lote no anel de expansão,-6633.94,-2216.22
L14980,bc1px896rlj2lllec5qfqev5eah4gdgmer53hd4l3k94axteqres8prqqqpksy,0.16,1,85773,0,2,licença paga + mint do deed = lote no anel de expansão,-6633.48,-2217.65
L14981,bc1pcc2w27qv9q297pfu5k82p33l0t7yefu9w7n9rs9asjs4aly4gcaqgz4lc8,0.15715,1,82043,0,1,licença paga + mint do deed = lote no anel de expansão,-6633.01,-2219.07
L14982,bc1pysxc4y39qerhcekj8xkzvan73wl38vt6wpkvmy2swycc5tta93kqw9rqpe,0.15696,10,81891,0,81,licença paga + mint do deed = lote no anel de expansão,-6632.55,-2220.5
L14983,bc1pugusmwfsg0c2qpngamudcmx0sefrudqlzec809n7ze7q99t6w6ds5xvaqk,0.1564,1,81869,0,0,licença paga + mint do deed = lote no anel de expansão,-6632.08,-2221.93
L14984,bc1pzx4k2yt2wpq832pre7w9u8dm4ha97rg4fncv5gkfn09w9a8l00us447a7y,0.1564,1,82042,0,0,licença paga + mint do deed = lote no anel de expansão,-6631.62,-2223.35
L14985,bc1px264942qpkcwjwsp4ql862tmrxthjv423070uaudv395g36jfagqegh6qs,0.15304,1,82112,0,1,licença paga + mint do deed = lote no anel de expansão,-6631.16,-2224.78
L14986,bc1prwvaw67lpx64fysg8rqks3dz3k0ek2rqcryx50wajkamqx2zsknqh2xxxj,0.15257,1,81881,0,0,licença paga + mint do deed = lote no anel de expansão,-6630.69,-2226.21
L14987,bc1pzlav40d04pfu8w577mxdn4awvxnxf8d8vmadwjdae6zvup8yn2mqsth4l8,0.152,1,81853,0,0,licença paga + mint do deed = lote no anel de expansão,-6630.23,-2227.63
L14988,bc1qgpejkc64awnr8jpwvu5fnw0ufuvlqtcpg9ld2l,0.15196,1,81959,0,0,licença paga + mint do deed = lote no anel de expansão,-6629.77,-2229.06
L14989,bc1qfuark7grfxtnmxapzlrqdgngz90acsvsrycfsm,0.1515,1,82001,0,0,licença paga + mint do deed = lote no anel de expansão,-6629.3,-2230.49
L14990,bc1puhx37p59yrhs5jku3hutnq7mgfvq9s3r4yjqsnqjz9tddt4mwjlsazcl4w,0.1515,1,82016,0,0,licença paga + mint do deed = lote no anel de expansão,-6628.84,-2231.91
L14991,3KTMPJc1h9argH9t1PHADG4u7gTXvNzxUH,0.15,1,81908,0,0,licença paga + mint do deed = lote no anel de expansão,-6628.38,-2233.34
L14992,bc1q5vwg7nrtss40ft0tq294k9c2zatf0m6gv25dnt,0.15,1,81915,0,0,licença paga + mint do deed = lote no anel de expansão,-6627.91,-2234.76
L14993,bc1q8xc0szqccd5gsscf9jkuetlxkvlcy3jqnrh7vl,0.15,1,81919,0,0,licença paga + mint do deed = lote no anel de expansão,-6627.45,-2236.19
L14994,bc1p28tqmdxle22nywur8wu3cd9h3a83m3em7wnzm4uxvq26yj0wxwrq4e5rd0,0.15,1,81925,0,0,licença paga + mint do deed = lote no anel de expansão,-6626.99,-2237.62
L14995,bc1pgs6nvf6t4fyhuz7vr3m0wd0r853hn76fzn9j867g4p95jjk6hwys92uc63,0.15,1,81929,0,0,licença paga + mint do deed = lote no anel de expansão,-6626.52,-2239.04
L14996,bc1phg4fqr2z53224t83rfkgs3xm3kk3nr3kwe393ddf49peaxfaxmksa854nz,0.15,1,82018,0,2,licença paga + mint do deed = lote no anel de expansão,-6626.06,-2240.47
L14997,bc1pa3mj47ttytmvpr6lnxahxzvjnuuw7kef8lk8ramd20a5ja0aw4jsw25q7h,0.15,1,82038,0,0,licença paga + mint do deed = lote no anel de expansão,-6625.6,-2241.9
L14998,bc1qm6pxgpcpsvpx4m2hff79q4yjuda0l0ta8dautv,0.15,1,82103,0,0,licença paga + mint do deed = lote no anel de expansão,-6625.13,-2243.32
L14999,bc1qf9pqwlth7fmqgdf8py2jxmq5y7wt8jsv4qmlp2y5wxnvqqhwrrcs52q5e3,0.15,1,85745,0,0,licença paga + mint do deed = lote no anel de expansão,-6624.67,-2244.75
L15000,bc1qmnxw8xctj8ef0fada0wz3pugaaramnpwvtyfvv2xja78d75yhaksf5y8hy,0.15,1,85754,0,0,licença paga + mint do deed = lote no anel de expansão,-6624.2,-2246.18
L15001,bc1q9r0ra9hdga40kjsv28qccgn4duln5se4jk9zrm,0.15,1,85769,0,0,licença paga + mint do deed = lote no anel de expansão,-6623.74,-2247.6
L15002,bc1p757mlqz5xd5gquhwdx3tfwtefcgkpn2l02vv23ksrc6q007rhklqjg3dhu,0.1496,1,81958,0,0,licença paga + mint do deed = lote no anel de expansão,-6623.28,-2249.03
L15003,bc1pm7cq458qydm9j4ns907f7vl94sumhanu7ucd937ag97v8fg6rvhsnhplmx,0.1495,2,81976,0,0,licença paga + mint do deed = lote no anel de expansão,-6622.81,-2250.46
L15004,bc1pvrqqtkfuh56y8chd3ggaqfy32wsyqkhkzdzf6nxrfw9smskgxdlqm694yg,0.1495,1,82052,1,14,licença paga + mint do deed = lote no anel de expansão,-6622.35,-2251.88
L15005,bc1qz9gluag43hff4kh572ef9lxt2s54y2xvy93v46,0.14812,1,81962,0,0,licença paga + mint do deed = lote no anel de expansão,-6621.89,-2253.31
L15006,bc1p9fm9ajlqs5lmm0kvke5ks4erz3yguvnjn9a7c420tqvevhktuugq4g60hv,0.14753,1,81923,0,0,licença paga + mint do deed = lote no anel de expansão,-6621.42,-2254.74
L15007,bc1qwz9ret74p0mnnrj6dsdtmjut6wn5jml2vmtd2z,0.14746,1,82096,0,0,licença paga + mint do deed = lote no anel de expansão,-6620.96,-2256.16
L15008,bc1pugsf7l2mcz5zxadfpqfrj5qc0zrc3uytm8un8fhspv3sm3976jsssw5er7,0.14731,1,82009,0,0,licença paga + mint do deed = lote no anel de expansão,-6620.5,-2257.59
L15009,bc1pg7jcxw79rtufhm2kxmj3vfm3tvg388aqpuqmklpcu7n9rzlphqtqyfwgjx,0.14396,1,82022,0,1,licença paga + mint do deed = lote no anel de expansão,-6620.03,-2259.02
L15010,bc1pgumthuu94l89wafpx790sur5ce2skl5l5gk4qzvw28aqpvffkm5s0rlme0,0.14286,1,81938,0,0,licença paga + mint do deed = lote no anel de expansão,-6619.57,-2260.44
L15011,bc1pck5x0vm3snng2r7v48xq8rg9434e33jhe466jn5sk58tum9ta4rsm8xtdk,0.14244,1,82074,0,1,licença paga + mint do deed = lote no anel de expansão,-6619.11,-2261.87
L15012,bc1p77h4eg7nn84wjg6a9fk3zvjfwahg5mqae3kt905yx7w68dd5pzzqp3ahgl,0.1416,1,81966,0,0,licença paga + mint do deed = lote no anel de expansão,-6618.64,-2263.3
L15013,bc1p477rg4lac0apzyzkkl3n0qa44eld9k5tuuvud47829xe2xxzfslslpk60r,0.1412,1,81890,0,0,licença paga + mint do deed = lote no anel de expansão,-6618.18,-2264.72
L15014,bc1pd3ml3zd99a8s7yrw7zgltppa8xx23557tzcn2cfakaucyajdwrmqze303m,0.14,1,81984,0,1,licença paga + mint do deed = lote no anel de expansão,-6617.72,-2266.15
L15015,bc1pqygg54uqkgtx70h7slhy64rrzr2868232vdgr22rrnmzs2tjfnvs44x5c5,0.14,1,82059,0,1,licença paga + mint do deed = lote no anel de expansão,-6617.25,-2267.58
L15016,bc1p38dwn32mpzu5ffhzc5al3qjyfkdh2y45k95dv0m74f0d7ff6wjhs5fc2c0,0.1392,1,81863,0,0,licença paga + mint do deed = lote no anel de expansão,-6616.79,-2269.0
L15017,bc1q3lllwfgyzl43ult4qh2mnat53kkcxgqsszqs76eksy36dwprsftqyqak6g,0.1376,2,81879,0,0,licença paga + mint do deed = lote no anel de expansão,-6616.32,-2270.43
L15018,bc1p9wpzg4wht4ara7rl06lqguu9npm8cxugwhlll34rh2hfkhemjwts6ve28y,0.13519,1,82131,0,57,licença paga + mint do deed = lote no anel de expansão,-6615.86,-2271.86
L15019,bc1q3zexctpnp68ylachllp7vf4ucc3z9ugzdp8rv4,0.13334,1,82056,0,0,licença paga + mint do deed = lote no anel de expansão,-6615.4,-2273.28
L15020,3CMTvjU6A5z4NmzrxP1tXRghjZpHYCRX4j,0.13301,1,82067,0,0,licença paga + mint do deed = lote no anel de expansão,-6614.93,-2274.71
L15021,bc1px5my2edkplf7ev0jls20qftyxzvw90fquzl9pdlxhlnam7qg3cpsuglaag,0.132,1,81930,0,0,licença paga + mint do deed = lote no anel de expansão,-6614.47,-2276.14
L15022,bc1ptc57jgqyx4pcx4a27ydtfhmvatsz46s4txcww2mjm4mnl9d626pslerr7s,0.1312,1,81874,0,0,licença paga + mint do deed = lote no anel de expansão,-6614.01,-2277.56
L15023,bc1p4jquy3jha4wg02j8q6tum42anfjg8swn0fxqgg2f0y9m28auut9q7ksufn,0.1305,1,82092,0,0,licença paga + mint do deed = lote no anel de expansão,-6613.54,-2278.99
L15024,bc1pz7r0z4v6cr37lphgtk78apkcnhhtdzkg70ntgvtash6ks4q8242q3w30jz,0.1301,1,82004,0,2,licença paga + mint do deed = lote no anel de expansão,-6613.08,-2280.42
L15025,bc1pah8r3dc5k0nkrascm6esfqw5nmtxj25s4hk68yhnwknfjym4tcsq0yn6kx,0.13,1,82130,1,66,licença paga + mint do deed = lote no anel de expansão,-6612.62,-2281.84
L15026,3DCN2jyfrp5RyCiMkLn3pK4juADnYi2tPo,0.12622,1,81999,0,0,licença paga + mint do deed = lote no anel de expansão,-6612.15,-2283.27
L15027,bc1p5cl39xqwgag6vygdmu9gkdq36k9wcqzl0jw6ujfgwj27k8dgg6ss7c2fnj,0.125,1,81928,0,3,licença paga + mint do deed = lote no anel de expansão,-6611.69,-2284.7
L15028,bc1qre54r7s4ka84p9fuyc38pzgw20kquq7unl72y2,0.125,1,81943,0,0,licença paga + mint do deed = lote no anel de expansão,-6611.23,-2286.12
L15029,bc1qcuu4rvg59jc325sz39lh22hcetwmp86qmu88gk,0.125,1,82025,0,0,licença paga + mint do deed = lote no anel de expansão,-6610.76,-2287.55
L15030,bc1q2ncxac2shapwq4uzf4sgqd89j0ask8lucasadzqc8l866jfqt0uszpkd7j,0.125,1,82046,0,0,licença paga + mint do deed = lote no anel de expansão,-6610.3,-2288.98
L15031,17qoC1wLUNcEob4i1tpBo6NzQReY99m759,0.125,1,82077,0,0,licença paga + mint do deed = lote no anel de expansão,-6609.84,-2290.4
L15032,bc1q2054y2q7upscrsmw0ef0rfekkv504kl8tsmc07,0.12274,1,82137,0,0,licença paga + mint do deed = lote no anel de expansão,-6609.37,-2291.83
L15033,bc1qt39ez00h5xru5hplk0h36pvkrell0vujuercec,0.12256,1,82145,0,0,licença paga + mint do deed = lote no anel de expansão,-6608.91,-2293.25
L15034,bc1pvf38gvn2sk0x53w6xf259jns67sks5n8d0e9nvue8zjtp2620css3892zc,0.12118,1,82054,0,0,licença paga + mint do deed = lote no anel de expansão,-6608.44,-2294.68
L15035,bc1p6n3xgf3ngnzqrgvus539h03ulldk3wlxvp45fwz5c4easx79mgcq5cma43,0.12048,1,82055,0,0,licença paga + mint do deed = lote no anel de expansão,-6607.98,-2296.11
L15036,bc1p0yp94q723jrfrkd3nhnev8qdkzpzp0zer8ahytn9a6mcp86h2e6q8vhher,0.1204,1,81899,0,0,licença paga + mint do deed = lote no anel de expansão,-6607.52,-2297.53
L15037,bc1p9ek0klzfys7p4f28wt4ejud4c95375c9ueh2v4wnfd35405k4ats47th56,0.12,1,81898,1,2,licença paga + mint do deed = lote no anel de expansão,-6607.05,-2298.96
L15038,bc1p8c5szdry3u7w990pwrj9v3hrwhywja4wqhew04a7jmhvt65lcgfsftehdv,0.12,1,82100,0,1,licença paga + mint do deed = lote no anel de expansão,-6606.59,-2300.39
L15039,bc1p53j6mg8q5n7ul780a0yje4mmnl2pnqz6sj7c4e5tzv8czuukpe7szm7jc8,0.1193,1,81978,0,1,licença paga + mint do deed = lote no anel de expansão,-6606.13,-2301.81
L15040,bc1pkej2xaae2n7gr5c4pg4kq47adujnpr0xmvxuntftky5qp4rxgu5shfyljd,0.11804,1,81969,1,2,licença paga + mint do deed = lote no anel de expansão,-6605.66,-2303.24
L15041,bc1pukwrj5yhp8usv2aa57han0qrs7jqkdcaexs0kvuan87d9q88a23scttf8x,0.11763,1,82062,0,0,licença paga + mint do deed = lote no anel de expansão,-6605.2,-2304.67
L15042,bc1p4eh957kqr5r04zlhfys0gkyvvvm24sp6ej3hlh4es2t8cjlvdzyqjj08jz,0.1174,1,82066,0,0,licença paga + mint do deed = lote no anel de expansão,-6604.74,-2306.09
L15043,bc1pmjcett3tkpvq833sndjn7g6mvesyf6zs5nymmwxvj5w7ykeuqh0qz5rmge,0.11565,1,81973,1,2,licença paga + mint do deed = lote no anel de expansão,-6604.27,-2307.52
L15044,bc1paq2q9y4j0vjj98l79exyleq2xr9522449anej67eschn575a5lnsh7z3ay,0.1152,1,81897,0,0,licença paga + mint do deed = lote no anel de expansão,-6603.81,-2308.95
L15045,bc1pd65t6h2r3czvyaez4jxhraet5a87t8th9l3svaxy83tu2kdh0gmqnldrsa,0.11483,1,82070,0,0,licença paga + mint do deed = lote no anel de expansão,-6603.35,-2310.37
L15046,bc1plehdz3crkn2lz79wgvhu98d8hchvs9nezl8rs8zg2gz0r6t7xhnqmc2ynn,0.11446,1,81907,1,3,licença paga + mint do deed = lote no anel de expansão,-6602.88,-2311.8
L15047,bc1qm6unsleznauvhaxv7xsxch5046x6ehjcyfl4chevfks8743wehnqt5ka4h,0.11392,1,81924,0,0,licença paga + mint do deed = lote no anel de expansão,-6602.42,-2313.23
L15048,bc1p3dqgtxye4qwfupy86trlv4sclzmx4yuudzdwsyjxsz8k0w4rmursaxup9l,0.11222,1,85749,0,1,licença paga + mint do deed = lote no anel de expansão,-6601.96,-2314.65
L15049,bc1qrd7t2sl5rdfke32qcryyep6r78vyq703mvggq7,0.11219,1,85786,0,1,licença paga + mint do deed = lote no anel de expansão,-6601.49,-2316.08
L15050,3BxQxUnMfwzw8GHyqBMvxQLZxY2zmZ7Qqb,0.11167,1,82041,0,0,licença paga + mint do deed = lote no anel de expansão,-6601.03,-2317.51
L15051,3K2haVk6KsJ5PHmy8PgMuWT5FDadaTrhtV,0.11123,1,82080,0,0,licença paga + mint do deed = lote no anel de expansão,-6600.56,-2318.93
L15052,bc1p6sc2j9rknqx6q3g4ew60mqn300av523rr34dlqyrleuht2y6fsmqschzgv,0.11109,1,81939,0,2,licença paga + mint do deed = lote no anel de expansão,-6600.1,-2320.36
L15053,bc1ps0l76xu8ry0w2sxava0kpcvrlp3at84rksz3nyrnhsw5ruj0ga2scau4jf,0.1104,1,81906,0,0,licença paga + mint do deed = lote no anel de expansão,-6599.64,-2321.79
L15054,bc1psa76yj98v82qn22nvr34tnjz7mht7en474j0e0nwwhsafsd7tlfq299mrz,0.11,1,81991,0,0,licença paga + mint do deed = lote no anel de expansão,-6599.17,-2323.21
L15055,bc1ptcruk7kt8nwewmfh3ggkuwjn44aw3chnjwvtwznrrageu9z6damqz39drj,0.11,1,81992,1,1,licença paga + mint do deed = lote no anel de expansão,-6598.71,-2324.64
L15056,bc1plffjy4kn6a0pjhycrcd4cg309urfqjyy0q0e98se60yh93095rfq5ehfh6,0.11,1,82048,1,1,licença paga + mint do deed = lote no anel de expansão,-6598.25,-2326.07
L15057,bc1q5dhcdhuyhp0ljtq74swx0jk2t9gud4pmtqa2h8,0.10969,3,82117,0,3,licença paga + mint do deed = lote no anel de expansão,-6597.78,-2327.49
L15058,bc1pfnqmznwuj8qal0heh7r9ng6hxmjc683nypl87rs48ltwxu8k4zpsp7n9ly,0.10861,1,82040,0,0,licença paga + mint do deed = lote no anel de expansão,-6597.32,-2328.92
L15059,bc1pr4xd8hlfhwy5k9hnss5raufna6ewqfzfe6pex7puj9j8d6y7evnq2he5y9,0.10806,1,81997,0,0,licença paga + mint do deed = lote no anel de expansão,-6596.86,-2330.35
L15060,bc1p0kfum4e439aqszvxzumwwns0dhjv630nzpukqrfc8zp4p42wpr3sra8q6m,0.10794,1,82076,0,1,licença paga + mint do deed = lote no anel de expansão,-6596.39,-2331.77
L15061,bc1p44m6y40clpp3333ewul66y6lzqu9d06dnveuj2gs975j7p227wgspm7rer,0.1062,1,82023,0,1,licença paga + mint do deed = lote no anel de expansão,-6595.93,-2333.2
L15062,bc1psuxasg6c0xewhcz4dx5ralzkp5t8eusxr6szcmmk3f00xt4qytrqshppd3,0.10541,1,82045,0,3,licença paga + mint do deed = lote no anel de expansão,-6595.47,-2334.63
L15063,bc1phl7c5fg70j7gwnkq2k5wjavlxex07fc0y9gdh6t0g98eep0femqqrumhl4,0.10423,1,82068,0,0,licença paga + mint do deed = lote no anel de expansão,-6595.0,-2336.05
L15064,bc1p7n9dtd4snx02mjzall6hr63xmg5eamza0gzgxuna6xu48j8tp2xqy2l90k,0.10318,1,82124,0,0,licença paga + mint do deed = lote no anel de expansão,-6594.54,-2337.48
L15065,bc1pw5wgqv6c0q74zkdyvng4mk7ej49klaaw20yzylq0x3c6g3n6dqzswxd78w,0.1012,1,81933,0,0,licença paga + mint do deed = lote no anel de expansão,-6594.08,-2338.91
L15066,bc1pnaycvvz6mr5znlu86a5a9xhxkeejjejg6y0d0a56nyrm4tg3ejfq38y5ws,0.10016,1,82084,0,1,licença paga + mint do deed = lote no anel de expansão,-6593.61,-2340.33
L15067,bc1pwm0t58twe8mzmcqcp76jydfr4rf0nek43q57c9arj4xhlalv2kws2af56g,0.10008,1,81941,0,0,licença paga + mint do deed = lote no anel de expansão,-6593.15,-2341.76
L15068,bc1pw66ujrhhv3vu0f9j8zs89v8dte6ny3l5594lga339ys8ssvz7cqs8lhv62,0.1,1,81936,0,0,licença paga + mint do deed = lote no anel de expansão,-6592.68,-2343.19
L15069,bc1psy9uqjfev9566ply6zku5vvqnsgznjg0mphhs0gnxxu9p0q8gtmq4j6p2w,0.1,1,81944,0,0,licença paga + mint do deed = lote no anel de expansão,-6592.22,-2344.61
L15070,bc1pkqc5snf0fjz8yhd0lyp5nd73f97njh97rtsnjg5y0vyafav2a8zsspncfz,0.1,1,81968,0,0,licença paga + mint do deed = lote no anel de expansão,-6591.76,-2346.04
L15071,bc1ptd00u4te5vwcagzu6usa94n6cmv00nkr4g8ps6ljnp0q5hyvas9s0actt5,0.1,2,81975,0,0,licença paga + mint do deed = lote no anel de expansão,-6591.29,-2347.47
L15072,bc1p0ez79m839favp0rrrlpzlxt6j8m5rqhsmnz8mjncg777lpvsdnqswy7mql,0.1,1,81977,0,0,licença paga + mint do deed = lote no anel de expansão,-6590.83,-2348.89
L15073,bc1pp2pufrnss62g8hx52p59x3gj8g872zeu2crps7ffpglar37dalls2ctexm,0.1,1,81980,0,0,licença paga + mint do deed = lote no anel de expansão,-6590.37,-2350.32
L15074,bc1p5csd2yg60nwz29nafqy4c0avuqm5gzf0m6q8amakna8qu5u5s3yqswwxnq,0.1,1,81981,0,0,licença paga + mint do deed = lote no anel de expansão,-6589.9,-2351.74
L15075,bc1pq7v6sa42nw0wxxpg3sy0l3yrk24js8mx7xhp3fpyunxh0x7gn65qhkfvnh,0.1,1,81982,0,0,licença paga + mint do deed = lote no anel de expansão,-6589.44,-2353.17
